;operation_time;symbol;operation_type;position;coin_amount;price;fee;comission;comission_fee;after_comission_calculated_coin_amount;total_cash;stop_price;sell_price;explanation
32;2021-01-03 15:15:00;btcusdt;Buy;Long;0.02926;34339.75;1004.7810850000001;2.926e-05;1.004781085;0.02923074;1003.6112822556009;34077.04513740757;34733.80729388865;
33;2021-01-03 15:30:00;btcusdt;Buy;Long;0.02923074;34077.04513740757;995.1011491334452;2.923074e-05;0.996097246379825;0.02920150926;994.9361274740461;-;-;Loss!
34;2021-01-03 18:45:00;btcusdt;Buy;Short;0.02942;33240.56;977.9372752;2.9420000000000003e-05;0.9779372752000001;0.029390580000000003;993.9581901988461;33578.78035610312;32733.229465845317;
35;2021-01-03 18:55:00;btcusdt;Buy;Short;0.029390580000000003;32733.229465845317;977.9372752;2.9390580000000005e-05;0.9620485992742842;0.029361189420000003;1008.7155157773781;-;-;Profit!
36;2021-01-03 20:30:00;btcusdt;Buy;Short;0.02699;32521.79;877.7631121000001;2.699e-05;0.8777631121;0.02696301;1007.837752665278;32895.53468349443;31961.17297475836;
37;2021-01-03 21:00:00;btcusdt;Sell;Short;0.02696301;32895.53468349443;877.7631121000001;2.696301e-05;0.8869626306264071;0.02693604699;997.4995333917427;-;-;Loss!
38;2021-01-03 21:45:00;btcusdt;Buy;Short;0.0307;32494.73;997.588211;3.07e-05;0.9975882110000001;0.0306693;996.5019451807427;32794.437185955714;32045.169221066426;
39;2021-01-03 21:55:00;btcusdt;Sell;Short;0.0306693;32794.437185955714;997.588211;3.06693e-05;1.0057824323872315;0.0306386307;987.183932683776;-;-;Loss!
40;2021-01-04 01:30:00;btcusdt;Buy;Long;0.02947;33494.89;987.0944082999999;2.947e-05;0.9870944083000001;0.02944053;986.196838275476;33202.0905275401;33934.089208689846;
41;2021-01-04 01:45:00;btcusdt;Buy;Long;0.02944053;33202.0905275401;976.5096550965214;2.944053e-05;0.9774871422387602;0.02941108947;976.5991794802975;-;-;Loss!
42;2021-01-04 01:55:00;btcusdt;Buy;Short;0.02975;32832.02;976.7525949999998;2.9749999999999998e-05;0.9767525949999999;0.02972025;975.6224268852976;33121.41267656343;32397.93098515485;
43;2021-01-04 03:40:00;btcusdt;Sell;Short;0.02972025;33121.41267656343;976.7525949999998;2.972025e-05;0.9843766651006343;0.02969052975;966.619804762359;-;-;Loss!
44;2021-01-04 06:05:00;btcusdt;Buy;Long;0.02881;33553.07;966.6639467;2.881e-05;0.9666639467;0.028781189999999998;965.6531408156588;33348.30507927697;33860.21738108454;
45;2021-01-04 06:20:00;btcusdt;Buy;Long;0.028781189999999998;33348.30507927697;958.8441007599708;2.8781189999999997e-05;0.9598039046646355;0.028752408809999998;958.7999588223298;-;-;Loss!
46;2021-01-04 08:55:00;btcusdt;Buy;Short;0.02914;32903.17;958.7983737999999;2.914e-05;0.9587983737999999;0.02911086;957.8411604485298;33131.21676057434;32561.09985913849;
47;2021-01-04 08:55:00;btcusdt;Sell;Short;0.02911086;33131.21676057434;958.7983737999999;2.911086e-05;0.9644782127467331;0.029081749139999998;951.0720652236505;-;-;Loss!
48;2021-01-04 09:05:00;btcusdt;Buy;Short;0.02882;33000.0;951.06;2.882e-05;0.9510599999999999;0.02879118;950.1210052236505;33244.357727229915;32633.463409155127;
49;2021-01-04 09:15:00;btcusdt;Buy;Short;0.02879118;32633.463409155127;951.06;2.8791180000000002e-05;0.939555919036399;0.02876238882;960.525973166288;-;-;Profit!
50;2021-01-04 10:45:00;btcusdt;Buy;Short;0.026;31753.47;825.59022;2.6e-05;0.8255902199999999;0.025973999999999997;959.700382946288;32122.905040847563;31199.317438728656;
51;2021-01-04 11:00:00;btcusdt;Sell;Short;0.025973999999999997;32122.905040847563;825.59022;2.5974e-05;0.8343603355309746;0.025948025999999996;949.8496606510644;-;-;Loss!
52;2021-01-04 11:15:00;btcusdt;Buy;Short;0.02398;31718.54;760.6105892;2.398e-05;0.7606105892;0.02395602;949.0890500618644;32114.629459465017;31124.405810802476;
53;2021-01-04 11:30:00;btcusdt;Buy;Short;0.02395602;31124.405810802476;760.6105892;2.395602e-05;0.7456168880917003;0.02393206398;963.1757469071117;-;-;Profit!
54;2021-01-04 15:20:00;btcusdt;Buy;Short;0.0199;30667.07;610.2746930000001;1.9900000000000003e-05;0.610274693;0.0198801;962.5654722141117;31151.005690855163;29941.166463717254;
55;2021-01-04 15:25:00;btcusdt;Sell;Short;0.0198801;31151.005690855163;610.2746930000001;1.9880100000000003e-05;0.6192851082347698;0.0198602199;952.8266235179364;-;-;Loss!
56;2021-01-04 19:15:00;btcusdt;Buy;Short;0.02588;30983.59;801.8553092;2.588e-05;0.8018553092;0.02585412;952.0247682087364;31351.754352095886;30431.34347185617;
57;2021-01-04 20:25:00;btcusdt;Sell;Short;0.02585412;31351.754352095886;801.8553092;2.5854120000000002e-05;0.8105720192296093;0.025828265880000003;942.2575248519327;-;-;Loss!
58;2021-01-04 22:25:00;btcusdt;Buy;Short;0.03003;31379.7;942.332391;3.0030000000000002e-05;0.9423323910000001;0.02999997;941.3151924609326;31647.93013465178;30977.354798022334;
59;2021-01-04 23:30:00;btcusdt;Buy;Short;0.02999997;30977.354798022334;942.332391;2.9999970000000002e-05;0.9293197146200262;0.02996997003;953.1119686059176;-;-;Profit!
60;2021-01-05 07:50:00;btcusdt;Buy;Short;0.02186;30565.7;668.166202;2.186e-05;0.668166202;0.021838140000000002;952.4438024039176;31001.767053047082;29911.59942042938;
61;2021-01-05 07:55:00;btcusdt;Buy;Short;0.021838140000000002;29911.59942042938;668.166202;2.1838140000000003e-05;0.6532136957672557;0.02181630186;966.586501011298;-;-;Profit!
62;2021-01-05 10:00:00;btcusdt;Buy;Short;0.02821;30817.77;869.3692917;2.821e-05;0.8693692917;0.028181789999999998;965.717131719598;31160.35639201649;30303.89041197527;
63;2021-01-05 10:00:00;btcusdt;Sell;Short;0.028181789999999998;31160.35639201649;869.3692917;2.8181789999999998e-05;0.8781546201649663;0.028153608209999997;955.9436812856883;-;-;Loss!
64;2021-01-05 13:35:00;btcusdt;Buy;Long;0.0303;31552.85;956.051355;3.03e-05;0.956051355;0.0302697;954.9876299306883;31313.80885651697;31911.411715224538;
65;2021-01-05 14:00:00;btcusdt;Sell;Long;0.0302697;31911.411715224538;964.9829103371359;3.02697e-05;0.9659488591963322;0.0302394303;964.8752366228242;-;-;Profit!
66;2021-01-05 16:45:00;btcusdt;Buy;Long;0.03022;31929.71;964.9158362;3.0220000000000002e-05;0.9649158362;0.03018978;963.9103207866242;31661.941364796166;32331.36295280575;
67;2021-01-05 16:55:00;btcusdt;Sell;Long;0.03018978;32331.36295280575;975.1006579107107;3.018978e-05;0.9760767346453559;0.03015959022;975.0600583335349;-;-;Profit!
68;2021-01-05 18:20:00;btcusdt;Buy;Long;0.02995;32554.99;975.0219505000001;2.9950000000000003e-05;0.9750219505000002;0.02992005;974.0850363830349;32263.357283144178;32992.439075283735;
69;2021-01-05 19:35:00;btcusdt;Buy;Long;0.02992005;32263.357283144178;964.3559418164584;2.992005e-05;0.965321263079538;0.02989012995;964.3940496499932;-;-;Loss!
70;2021-01-05 20:00:00;btcusdt;Buy;Long;0.02945;32742.73;964.2733985;2.945e-05;0.9642733985;0.02942055;963.4297762514932;32512.382690105725;33088.25096484141;
71;2021-01-05 20:10:00;btcusdt;Sell;Long;0.02942055;33088.25096484141;972.5010673817413;2.942055e-05;0.973474541923665;0.02939112945;972.6217185317346;-;-;Profit!
72;2021-01-06 00:20:00;btcusdt;Buy;Long;0.02844;34193.37;972.4594428;2.8440000000000002e-05;0.9724594428000002;0.02841156;971.6492590889346;33933.95685022957;34582.48972465565;
73;2021-01-06 01:05:00;btcusdt;Buy;Long;0.02841156;33933.95685022957;963.1525344366207;2.8411559999999998e-05;0.9641166510877085;0.02838314844;963.3148101683553;-;-;Loss!
74;2021-01-06 02:55:00;btcusdt;Buy;Long;0.02836;33970.17;963.3940212;2.836e-05;0.9633940212;0.028331639999999998;962.3514161471552;33667.94557429921;34423.50663855119;
75;2021-01-06 03:30:00;btcusdt;Buy;Long;0.028331639999999998;33667.94557429921;952.9142454370876;2.8331639999999998e-05;0.9538681135506383;0.028303308359999998;952.8350344054429;-;-;Loss!
76;2021-01-06 03:55:00;btcusdt;Buy;Long;0.02815;33845.07;952.7387205;2.8150000000000003e-05;0.9527387205000001;0.02812185;951.882295684943;33580.50381758198;34241.919273627034;
77;2021-01-06 06:00:00;btcusdt;Sell;Long;0.02812185;34241.919273627034;961.9831714075234;2.8121850000000002e-05;0.9629461175250486;0.02809372815;962.0794853129663;-;-;Profit!
78;2021-01-06 14:15:00;btcusdt;Buy;Long;0.0275;34986.05;962.1163750000001;2.75e-05;0.9621163750000001;0.0274725;961.1173689379664;34680.16088246637;35444.88367630045;
79;2021-01-06 14:30:00;btcusdt;Buy;Long;0.0274725;34680.16088246637;951.7979691237139;2.74725e-05;0.9527507198435574;0.0274450275;951.7610794366801;-;-;Loss!
80;2021-01-06 16:40:00;btcusdt;Buy;Long;0.02753;34570.53;951.7266908999999;2.753e-05;0.9517266909;0.027502469999999998;950.8093527457801;34276.64340527409;35011.35989208886;
81;2021-01-06 16:50:00;btcusdt;Buy;Long;0.027502469999999998;34276.64340527409;941.7496645972941;2.7502469999999998e-05;0.9426923569542484;0.027474967529999998;941.7840531339743;-;-;Loss!
82;2021-01-06 17:10:00;btcusdt;Buy;Long;0.02734;34441.84;941.6399055999999;2.734e-05;0.9416399055999999;0.02731266;940.8424132283743;34160.12792423405;34864.40811364891;
83;2021-01-06 18:00:00;btcusdt;Sell;Long;0.02731266;34864.40811364891;951.2874851844247;2.731266e-05;0.9522397249093341;0.02728534734;951.4316327183991;-;-;Profit!
84;2021-01-06 19:30:00;btcusdt;Buy;Long;0.02724;34927.24;951.4180176;2.724e-05;0.9514180176;0.02721276;950.480214700799;34659.4733386061;35328.889992090844;
85;2021-01-06 21:00:00;btcusdt;Sell;Long;0.02721276;35328.889992090844;960.4352078167489;2.721276e-05;0.96139660442117;0.02718554724;960.448822935148;-;-;Profit!
86;2021-01-06 22:40:00;btcusdt;Buy;Long;0.02302;35260.09;811.6872717999998;2.302e-05;0.8116872717999999;0.02299698;959.6371356633481;34842.780636356925;35886.0540454646;
87;2021-01-06 22:45:00;btcusdt;Sell;Long;0.02299698;35886.0540454646;824.4455962953061;2.2996980000000002e-05;0.8252708671624687;0.02297398302;973.2071474304543;-;-;Profit!
88;2021-01-07 01:45:00;btcusdt;Buy;Long;0.02651;36713.41;973.2724991;2.651e-05;0.9732724991;0.02648349;972.2338749313543;36394.738184178015;37191.417723732986;
89;2021-01-07 02:30:00;btcusdt;Sell;Long;0.02648349;37191.417723732986;983.973580832933;2.6483489999999997e-05;0.9849585393723052;0.02645700651;983.9082291633872;-;-;Profit!
90;2021-01-07 05:00:00;btcusdt;Buy;Long;0.02662;36962.37;983.9382894000001;2.6620000000000003e-05;0.9839382894000002;0.02659338;982.9242908739872;36677.92654490701;37389.03518263949;
91;2021-01-07 05:15:00;btcusdt;Sell;Long;0.02659338;37389.03518263949;993.3065196248562;2.659338e-05;0.9943008204453014;0.02656678662;993.2764593882432;-;-;Profit!
92;2021-01-07 07:40:00;btcusdt;Buy;Long;0.02638;37652.79;993.2806002000001;2.638e-05;0.9932806002000001;0.02635362;992.2831787880432;37405.86379639937;38023.17930540095;
93;2021-01-07 07:40:00;btcusdt;Buy;Long;0.02635362;37405.86379639937;984.7941403418043;2.6353620000000003e-05;0.9857799202620664;0.026327266380000002;984.7899995300475;-;-;Loss!
94;2021-01-07 09:15:00;btcusdt;Buy;Long;0.02642;37280.57;984.9526593999999;2.642e-05;0.9849526594;0.02639358;983.8050468706475;37029.45981466442;37657.23527800337;
95;2021-01-07 09:30:00;btcusdt;Buy;Long;0.02639358;37029.45981466442;976.3626699651554;2.639358e-05;0.9773400099751305;0.02636718642;976.200010095203;-;-;Loss!
96;2021-01-07 10:40:00;btcusdt;Buy;Long;0.02635;37040.76;976.024026;2.635e-05;0.976024026;0.026323649999999997;975.2239860692029;36753.296151862385;37471.95577220643;
97;2021-01-07 11:50:00;btcusdt;Sell;Long;0.026323649999999997;37471.95577220643;985.4122499144786;2.6323649999999997e-05;0.9863986485630416;0.026297326349999997;985.5882340096815;-;-;Profit!
98;2021-01-07 13:20:00;btcusdt;Buy;Long;0.02645;37262.37;985.5896865000001;2.6450000000000003e-05;0.9855896865000001;0.02642355;984.6026443231815;37054.751620276795;37573.797569584814;
99;2021-01-07 13:45:00;btcusdt;Sell;Long;0.02642355;37573.797569584814;991.840285651033;2.6423550000000002e-05;0.992833118769803;0.02639712645;991.8388331607144;-;-;Profit!
100;2021-01-07 17:45:00;btcusdt;Buy;Long;0.02569;38614.93;992.0175517;2.5690000000000003e-05;0.9920175517000002;0.025664310000000003;990.8468156090146;38358.07231334443;39000.21652998335;
101;2021-01-07 18:00:00;btcusdt;Sell;Long;0.025664310000000003;39000.21652998335;999.9127334455245;2.566431e-05;1.000913647092617;0.025638645690000003;999.7340149062389;-;-;Profit!
102;2021-01-07 19:25:00;btcusdt;Buy;Long;0.02519;39688.28;999.7477732;2.519e-05;0.9997477732;0.02516481;998.7342671330389;39379.258943351626;40151.81158497256;
103;2021-01-07 19:40:00;btcusdt;Buy;Long;0.02516481;39379.258943351626;989.9805976809942;2.516481e-05;0.9909715692502444;0.02513964519;989.9668393872331;-;-;Loss!
104;2021-01-07 20:05:00;btcusdt;Buy;Long;0.02487;39805.89;989.9724843;2.487e-05;0.9899724843000001;0.02484513;988.9768669029331;39497.94994524164;40267.80008213753;
105;2021-01-07 20:15:00;btcusdt;Sell;Long;0.02484513;40267.80008213753;999.458269126863;2.484513e-05;1.0004587278547177;0.02482028487;999.4526242140961;-;-;Profit!
106;2021-01-07 22:40:00;btcusdt;Buy;Long;0.01628;38879.37;632.9561436;1.628e-05;0.6329561436000001;0.01626372;998.819668070496;38265.470629764066;39800.21905535391;
107;2021-01-07 23:35:00;btcusdt;Sell;Long;0.01626372;39800.21905535391;646.6523190362856;1.626372e-05;0.6472996186549405;0.01624745628;1013.1487996503816;-;-;Profit!
108;2021-01-08 00:35:00;btcusdt;Buy;Long;0.0252;39849.85;1004.21622;2.52e-05;1.00421622;0.0251748;1012.1445834303817;39447.78031999782;40452.95452000326;
109;2021-01-08 01:00:00;btcusdt;Buy;Long;0.0251748;39447.78031999782;992.0968900198814;2.51748e-05;0.9930899799998812;0.0251496252;1001.029469670263;-;-;Loss!
110;2021-01-08 02:00:00;btcusdt;Buy;Long;0.02077;39432.28;819.0084555999999;2.077e-05;0.8190084555999999;0.02074923;1000.210461214663;38950.369139014074;40155.146291478886;
111;2021-01-08 02:50:00;btcusdt;Buy;Long;0.02074923;38950.369139014074;807.3819776824547;2.074923e-05;0.808190167850305;0.020728480770000002;989.4029917527178;-;-;Loss!
112;2021-01-08 08:30:00;btcusdt;Buy;Long;0.02461;38581.88;949.5000667999999;2.461e-05;0.9495000667999999;0.02458539;988.4534916859177;38179.82797103501;39184.95804344748;
113;2021-01-08 11:50:00;btcusdt;Sell;Long;0.02458539;39184.95804344748;962.4140981561612;2.458539e-05;0.9633774756317931;0.024560804609999997;1002.3170231088791;-;-;Profit!
114;2021-01-08 17:05:00;btcusdt;Buy;Long;0.02394;41865.99;1002.2718005999999;2.394e-05;1.0022718006;0.02391606;1001.3147513082791;41486.44223650156;42435.31164524765;
115;2021-01-08 17:10:00;btcusdt;Buy;Long;0.02391606;41486.44223650156;991.2000494729908;2.391606e-05;0.9921922417147055;0.02389214394;991.24527198187;-;-;Loss!
116;2021-01-08 18:25:00;btcusdt;Buy;Long;0.01659;40941.6;679.221144;1.6590000000000002e-05;0.6792211440000001;0.01657341;990.56605083787;40344.186153988274;41837.720769017586;
117;2021-01-08 20:20:00;btcusdt;Buy;Long;0.01657341;40344.186153988274;667.9720975081244;1.657341e-05;0.6686407382463708;0.01655683659;979.9962254899945;-;-;Loss!
118;2021-01-08 22:10:00;btcusdt;Buy;Short;0.01857;39626.65;735.8668905000001;1.857e-05;0.7358668905;0.01855143;979.2603585994945;40154.27172261998;38835.21741607003;
119;2021-01-08 22:15:00;btcusdt;Sell;Short;0.01855143;40154.27172261998;735.8668905000001;1.8551430000000002e-05;0.7449191610631641;0.01853287857;969.3168982416174;-;-;Loss!
120;2021-01-08 22:30:00;btcusdt;Buy;Short;0.01602;39631.22;634.8921444;1.602e-05;0.6348921444;0.01600398;968.6820060972175;40236.38726727794;38723.46909908309;
121;2021-01-08 23:00:00;btcusdt;Buy;Short;0.01600398;38723.46909908309;634.8921444;1.600398e-05;0.6197296249923439;0.015987976020000003;982.8648455665437;-;-;Profit!
122;2021-01-09 04:45:00;btcusdt;Buy;Short;0.02474;39723.5;982.75939;2.4740000000000004e-05;0.9827593900000001;0.024715260000000003;981.8820861765438;40110.71128322179;39142.68307516731;
123;2021-01-09 05:10:00;btcusdt;Sell;Short;0.024715260000000003;40110.71128322179;982.75939;2.4715260000000004e-05;0.9913466581497603;0.024690544740000004;971.9905994976567;-;-;Loss!
124;2021-01-09 06:15:00;btcusdt;Buy;Short;0.02433;39948.49;971.9467617;2.4330000000000003e-05;0.9719467617;0.02430567;971.0186527359567;40256.169263108306;39486.971105337536;
125;2021-01-09 06:25:00;btcusdt;Sell;Short;0.02430567;40256.169263108306;971.9467617;2.430567e-05;0.9784531655732537;0.024281364330000003;963.3813284099713;-;-;Loss!
126;2021-01-09 07:05:00;btcusdt;Buy;Short;0.02415;39897.45;963.5234174999999;2.415e-05;0.9635234174999999;0.02412585;962.4178049924712;40201.26229971457;39441.73155042813;
127;2021-01-09 07:30:00;btcusdt;Buy;Short;0.02412585;39441.73155042813;963.5234174999999;2.4125850000000002e-05;0.9515652991258966;0.02410172415;973.235165979118;-;-;Profit!
128;2021-01-09 09:00:00;btcusdt;Buy;Short;0.02321;38984.86;904.8386006000001;2.3210000000000003e-05;0.9048386006000001;0.023186790000000002;972.3303273785181;39404.21682562454;38355.824761563184;
129;2021-01-09 09:15:00;btcusdt;Sell;Short;0.023186790000000002;39404.21682562454;904.8386006000001;2.3186790000000002e-05;0.913657300650223;0.02316360321;962.4540753496793;-;-;Loss!
130;2021-01-09 13:25:00;btcusdt;Buy;Long;0.02348;40986.22;962.3564456;2.3480000000000002e-05;0.9623564456000001;0.02345652;961.4917189040793;40674.09040979421;41454.414385308686;
131;2021-01-09 13:45:00;btcusdt;Buy;Long;0.02345652;40674.09040979421;953.118542563967;2.3456520000000003e-05;0.9540726151791462;0.023433063480000002;953.2161723136463;-;-;Loss!
132;2021-01-09 15:05:00;btcusdt;Buy;Long;0.02332;40883.28;953.3980895999999;2.332e-05;0.9533980895999999;0.02329668;952.2627742240463;40616.83179684537;41282.95230473194;
133;2021-01-09 16:00:00;btcusdt;Sell;Long;0.02329668;41282.95230473194;960.7939735693038;2.3296680000000002e-05;0.9617557292986025;0.02327338332;960.6120562829502;-;-;Profit!
134;2021-01-09 21:15:00;btcusdt;Buy;Long;0.02356;40766.14;960.4502584;2.356e-05;0.9604502584000001;0.023536440000000002;959.6516060245502;40558.74851735311;41077.22722397033;
135;2021-01-09 22:05:00;btcusdt;Buy;Long;0.023536440000000002;40558.74851735311;953.6539424028168;2.3536440000000003e-05;0.9546085509537705;0.023512903560000003;953.815740285767;-;-;Loss!
136;2021-01-09 23:05:00;btcusdt;Buy;Long;0.02344;40685.58;953.6699952;2.344e-05;0.9536699952;0.02341656;952.862070290567;40444.95277428348;41046.52083857478;
137;2021-01-10 00:15:00;btcusdt;Buy;Long;0.02341656;40444.95277428348;946.1345816728394;2.341656e-05;0.9470816633361756;0.02339314344;946.2803267586064;-;-;Loss!
138;2021-01-10 02:00:00;btcusdt;Buy;Short;0.0236;40088.22;946.081992;2.36e-05;0.9460819920000001;0.0235764;945.3342447666065;40289.21448264368;39786.72827603448;
139;2021-01-10 02:00:00;btcusdt;Sell;Short;0.0235764;40289.21448264368;946.081992;2.35764e-05;0.9498746363286004;0.0235528236;940.4332229223268;-;-;Loss!
140;2021-01-10 06:30:00;btcusdt;Buy;Short;0.0233;40356.65;940.3099450000001;2.33e-05;0.9403099450000001;0.0232767;939.4929129773268;40590.90852316519;40005.262215252216;
141;2021-01-10 07:20:00;btcusdt;Sell;Short;0.0232767;40590.90852316519;940.3099450000001;2.32767e-05;0.9448224004211593;0.0232534233;933.7092949598671;-;-;Loss!
142;2021-01-10 11:10:00;btcusdt;Buy;Long;0.02286;40842.18;933.6522348;2.2859999999999998e-05;0.9336522347999999;0.02283714;932.7756427250671;40645.82595040118;41136.711074398234;
143;2021-01-10 12:20:00;btcusdt;Buy;Long;0.02283714;40645.82595040118;927.3061832272998;2.2837139999999998e-05;0.9282344176449447;0.02281430286;927.3632433871669;-;-;Loss!
144;2021-01-10 16:10:00;btcusdt;Buy;Short;0.02338;39669.17;927.4651946;2.3380000000000003e-05;0.9274651946000001;0.02335662;926.4357781925669;40001.33642141151;39170.920367882725;
145;2021-01-10 17:05:00;btcusdt;Buy;Short;0.02335662;39170.920367882725;927.4651946;2.335662e-05;0.9149003020828971;0.02333326338;937.7309916710807;-;-;Profit!
146;2021-01-10 18:20:00;btcusdt;Buy;Short;0.02374;39507.14;937.8995036;2.374e-05;0.9378995036;0.02371626;936.7930921674806;39787.45911369257;39086.661329461145;
147;2021-01-10 19:00:00;btcusdt;Buy;Short;0.02371626;39086.661329461145;937.8995036;2.371626e-05;0.9269894226214461;0.02369254374;946.4260752942928;-;-;Profit!
