;operation_time;symbol;operation_type;position;coin_amount;price;fee;comission;comission_fee;after_comission_calculated_coin_amount;total_cash;stop_price;sell_price;explanation
1595;2021-03-28 11:00:00;btcusdt;Sell;Long;0.004175819999999999;56405.93151916646;235.3054759394093;4.17582e-06;0.23554101695636565;0.00417164418;235.30116194863024;-;-;Profit!
1596;2021-03-28 12:55:00;btcusdt;Buy;Long;0.00419;56091.48;235.02330120000002;4.1900000000000005e-06;0.23502330120000003;0.00418581;235.06613864743022;55898.83152456002;56380.45271315998;
1597;2021-03-28 13:05:00;btcusdt;Buy;Long;0.00418581;55898.83152456002;233.74790609583476;4.18581e-06;0.23398188798381855;0.00418162419;234.02576684446498;-;-;Loss!
1598;2021-03-28 13:35:00;btcusdt;Buy;Short;0.00419;55900.0;234.221;4.1900000000000005e-06;0.23422100000000004;0.00418581;233.79154584446496;56088.687565492066;55616.9686517619;
1599;2021-03-28 14:10:00;btcusdt;Buy;Short;0.00418581;55616.9686517619;234.221;4.18581e-06;0.23280206355223146;0.00418162419;234.5092432434524;-;-;Profit!
1600;2021-03-28 16:30:00;btcusdt;Buy;Short;0.00422;55584.45;234.56637899999998;4.22e-06;0.234566379;0.00421578;234.2746768644524;55786.12192415308;55281.942113770376;
1601;2021-03-28 16:30:00;btcusdt;Sell;Short;0.00421578;55786.12192415308;234.56637899999998;4.21578e-06;0.23518201708540606;0.00421156422;233.19372072951074;-;-;Loss!
1602;2021-03-28 18:35:00;btcusdt;Buy;Long;0.00414;56351.98;233.2971972;4.139999999999999e-06;0.23329719719999997;0.00413586;232.96042353231076;56128.16614577407;56687.70078133891;
1603;2021-03-28 19:05:00;btcusdt;Buy;Long;0.00413586;56128.16614577407;231.90609899842548;4.13586e-06;0.23213823723566115;0.00413172414;231.80262252793622;-;-;Loss!
1604;2021-03-29 06:00:00;btcusdt;Buy;Short;0.00419;55371.6;232.007004;4.1900000000000005e-06;0.23200700400000002;0.00418581;231.57061552393623;55535.23185371052;55126.152219434225;
1605;2021-03-29 06:10:00;btcusdt;Buy;Short;0.00418581;55126.152219434225;232.007004;4.18581e-06;0.23074759922162996;0.00418162419;232.36627090053187;-;-;Profit!
1606;2021-03-29 10:50:00;btcusdt;Buy;Long;0.00408;56955.68;232.3791744;4.080000000000001e-06;0.23237917440000005;0.00407592;232.13389172613188;56660.06345103698;57399.10482344453;
1607;2021-03-29 11:35:00;btcusdt;Sell;Long;0.00407592;57399.10482344453;233.7202051726421;4.07592e-06;0.23395415933197403;0.00407184408;233.70730167317396;-;-;Profit!
1608;2021-03-29 14:15:00;btcusdt;Buy;Long;0.00402;58171.27;233.8485054;4.0200000000000005e-06;0.23384850540000002;0.00401598;233.47345316777393;57868.89550276963;58624.83174584555;
1609;2021-03-29 15:05:00;btcusdt;Buy;Long;0.00401598;57868.89550276963;232.16792663425156;4.01598e-06;0.23240032696121274;0.00401196402;232.02672290742552;-;-;Loss!
1610;2021-03-29 16:40:00;btcusdt;Buy;Long;0.00399;58150.0;232.0185;3.99e-06;0.2320185;0.00398601;231.79470440742554;57934.09444588464;58473.85833117303;
1611;2021-03-29 17:10:00;btcusdt;Buy;Long;0.00398601;57934.09444588464;230.6949539224384;3.98601e-06;0.23092587980224066;0.00398202399;230.70317682986393;-;-;Loss!
1612;2021-03-29 18:40:00;btcusdt;Buy;Long;0.004;57720.6;230.8824;4e-06;0.2308824;0.003996;230.47229442986395;57416.232210261085;58177.15168460837;
1613;2021-03-29 19:10:00;btcusdt;Sell;Long;0.003996;58177.15168460837;232.24342223356336;3.996e-06;0.23247589813169506;0.003992004;232.0641990634273;-;-;Profit!
1614;2021-03-29 23:15:00;btcusdt;Buy;Long;0.00404;57375.46;231.79685840000002;4.04e-06;0.2317968584;0.00403596;231.83240220502728;57144.43166237673;57722.0025064349;
1615;2021-03-30 00:05:00;btcusdt;Sell;Long;0.00403596;57722.0025064349;232.73072954263515;4.03596e-06;0.232963693235871;0.00403192404;232.99807020606244;-;-;Profit!
1616;2021-03-30 02:30:00;btcusdt;Buy;Long;0.00404;57667.37;232.97617480000002;4.04e-06;0.23297617480000002;0.00403596;232.7650940312624;57453.62753036942;57987.983704445876;
1617;2021-03-30 03:00:00;btcusdt;Buy;Long;0.00403596;57453.62753036942;231.64866202490228;4.03596e-06;0.23188054256746976;0.00403192404;231.6705574309647;-;-;Loss!
1618;2021-03-30 05:40:00;btcusdt;Buy;Short;0.00405;57188.75;231.61443749999998;4.05e-06;0.23161443750000002;0.0040459499999999995;231.43894299346468;57367.94573815093;56919.95639277361;
1619;2021-03-30 06:25:00;btcusdt;Sell;Short;0.0040459499999999995;57367.94573815093;231.61443749999998;4.04595e-06;0.23210784005927174;0.00404190405;230.23807809702305;-;-;Loss!
1620;2021-03-30 07:40:00;btcusdt;Buy;Long;0.00399;57639.9;229.98320099999998;3.99e-06;0.229983201;0.00398601;230.00809489602307;57437.78226616731;57943.07660074903;
1621;2021-03-30 08:45:00;btcusdt;Sell;Long;0.00398601;57943.07660074903;230.73072107859028;3.98601e-06;0.23096168276135165;0.00398202399;230.98559817561335;-;-;Profit!
1622;2021-03-30 11:35:00;btcusdt;Buy;Long;0.00396;58384.7;231.203412;3.96e-06;0.231203412;0.00395604;230.75439476361336;58146.87438638223;58741.438420426646;
1623;2021-03-30 11:40:00;btcusdt;Sell;Long;0.00395604;58741.438420426646;232.1510965686959;3.95604e-06;0.23238348004874465;0.00395208396;231.93328274430925;-;-;Profit!
1624;2021-03-30 14:10:00;btcusdt;Buy;Long;0.00392;59240.0;232.2208;3.92e-06;0.23222079999999998;0.00391608;231.70106194430923;59026.99430735032;59559.50853897452;
1625;2021-03-30 14:10:00;btcusdt;Buy;Long;0.00391608;59026.99430735032;230.92327743526127;3.91608e-06;0.23115443186712842;0.0039121639199999995;230.63576017957052;-;-;Loss!
1626;2021-03-30 16:45:00;btcusdt;Buy;Long;0.00391;58949.87;230.49399170000004;3.910000000000001e-06;0.23049399170000004;0.00390609;230.4052661878705;58751.66604195703;59247.17593706446;
1627;2021-03-30 17:00:00;btcusdt;Buy;Long;0.00390609;58751.66604195703;229.2598059146181;3.90609e-06;0.22948929520982794;0.00390218391;229.4015743941886;-;-;Loss!
1628;2021-03-30 18:20:00;btcusdt;Buy;Long;0.00391;58693.38;229.49111580000002;3.910000000000001e-06;0.22949111580000003;0.00390609;229.17208327838858;58500.373960120545;58982.88905981918;
1629;2021-03-30 18:25:00;btcusdt;Buy;Long;0.00390609;58500.373960120545;228.27921799616536;3.90609e-06;0.22850772572188727;0.00390218391;228.18967659035394;-;-;Loss!
1630;2021-03-30 21:40:00;btcusdt;Buy;Long;0.00387;58940.43;228.0994641;3.87e-06;0.2280994641;0.00386613;227.96157712625396;58776.06855778485;59186.97216332273;
1631;2021-03-30 22:05:00;btcusdt;Buy;Long;0.00386613;58776.06855778485;227.00868601137546;3.8661300000000005e-06;0.22723592193330877;0.0038622638700000003;227.0988985017294;-;-;Loss!
1632;2021-03-30 23:10:00;btcusdt;Buy;Long;0.00387;58669.19;227.04976530000002;3.87e-06;0.2270497653;0.00386613;226.8718487364294;58470.07492660578;58967.86261009133;
1633;2021-03-31 02:20:00;btcusdt;Sell;Long;0.00386613;58967.86261009133;227.74944525007967;3.8661300000000005e-06;0.22797742267275242;0.0038622638700000003;227.79857845180905;-;-;Profit!
1634;2021-03-31 07:25:00;btcusdt;Buy;Short;0.00389;58574.66;227.8554274;3.89e-06;0.2278554274;0.00388611;227.57072302440906;58710.623560278225;58370.71465958267;
1635;2021-03-31 07:55:00;btcusdt;Sell;Short;0.00388611;58710.623560278225;227.8554274;3.88611e-06;0.2281559413238328;0.00388222389;226.79882095919416;-;-;Loss!
1636;2021-03-31 12:25:00;btcusdt;Buy;Short;0.00395;57476.6;227.03257000000002;3.95e-06;0.22703257000000002;0.00394605;226.57178838919415;57810.687273660624;56975.46908950906;
1637;2021-03-31 12:45:00;btcusdt;Sell;Short;0.00394605;57810.687273660624;227.03257000000002;3.94605e-06;0.22812386251622851;0.00394210395;225.01529579471853;-;-;Loss!
1638;2021-03-31 17:05:00;btcusdt;Buy;Long;0.00382;58980.4;225.305128;3.82e-06;0.225305128;0.00381618;224.78999066671855;58740.62546671951;59340.06179992074;
1639;2021-03-31 17:15:00;btcusdt;Sell;Long;0.00381618;59340.06179992074;226.22590468258193;3.81618e-06;0.22645235703962155;0.0038123638200000002;225.93607247730046;-;-;Profit!
1640;2021-03-31 17:50:00;btcusdt;Buy;Long;0.00382;59179.73;226.0665686;3.82e-06;0.2260665686;0.00381618;225.71000590870048;58888.99482689912;59615.832759651326;
1641;2021-03-31 18:00:00;btcusdt;Sell;Long;0.00381618;59615.832759651326;227.27724391206547;3.81618e-06;0.2275047486607262;0.0038123638200000002;227.14674778936592;-;-;Profit!
1642;2021-03-31 20:00:00;btcusdt;Buy;Long;0.00383;59251.99;226.9351217;3.83e-06;0.22693512169999996;0.0038261700000000003;226.91981266766592;59012.640283493456;59611.014574759814;
1643;2021-03-31 21:35:00;btcusdt;Buy;Long;0.0038261700000000003;59012.640283493456;225.5666014796207;3.82617e-06;0.22579239387349417;0.0038223438300000003;225.7782275689866;-;-;Loss!
1644;2021-03-31 22:45:00;btcusdt;Buy;Long;0.00383;58964.22;225.8329626;3.83e-06;0.2258329626;0.0038261700000000003;225.55239460638663;58670.42172638258;59404.91741042613;
1645;2021-04-01 00:15:00;btcusdt;Buy;Long;0.0038261700000000003;58670.42172638258;224.25852448933642;3.82617e-06;0.22448300749683325;0.0038223438300000003;224.20378945832303;-;-;Loss!
